batch_id,split,dataset_index,scene,frame,coordinate,loss,region,region_count,autograd_fixed_branch,gradient_state,coordinate_step_1e4,max_pixel_perturbation_m_1e4,frozen_fd_direct_1e4,frozen_fd_relerr_1e4,native_secant_1e4,native_vs_frozen_sign_flip_1e4,fd_from_raw_components_fp64_1e4,raw_components_fd_relerr_1e4,native_nn_switch_max_side_1e4,native_cdf_mask_switch_max_side_1e4,native_query_switch_max_side_1e4,coordinate_step_1e3,max_pixel_perturbation_m_1e3,frozen_fd_direct_1e3,frozen_fd_relerr_1e3,native_secant_1e3,native_vs_frozen_sign_flip_1e3,fd_from_raw_components_fp64_1e3,raw_components_fd_relerr_1e3,native_nn_switch_max_side_1e3,native_cdf_mask_switch_max_side_1e3,native_query_switch_max_side_1e3,coordinate_step_1e2,max_pixel_perturbation_m_1e2,frozen_fd_direct_1e2,frozen_fd_relerr_1e2,native_secant_1e2,native_vs_frozen_sign_flip_1e2,fd_from_raw_components_fp64_1e2,raw_components_fd_relerr_1e2,native_nn_switch_max_side_1e2,native_cdf_mask_switch_max_side_1e2,native_query_switch_max_side_1e2
3,validation_test_seen,3291,scene_0112,219,mu,weighted_depth,gt_valid_foreground,62731,0.017189492318721022,connected_nonzero,4.1889275376920734e-05,4.1889274143613875e-05,0.016985981270954367,0.01183927040969162,0.016985981270954367,0,,,0.0087890625,0.001953125,0.0,0.00041889275376920734,0.00041889274143613875,0.018017590604687723,0.04596054512145762,0.018017590604687723,0,,,0.0732421875,0.0205078125,0.001953125,0.004188927537692073,0.004188927356153727,-0.052451109391603024,1.327724094268117,-0.052451109391603024,0,,,0.609375,0.26171875,0.0107421875
3,validation_test_seen,3291,scene_0112,219,mu,weighted_view,gt_valid_foreground,62731,0.6638399401927515,connected_nonzero,4.1889275376920734e-05,4.1889274143613875e-05,0.6644987018668641,0.0009913663822997102,4.065963684335255,0,,,0.0087890625,0.001953125,0.0,0.00041889275376920734,0.00041889274143613875,0.6704037759840964,0.009790869363332176,4.870120946348227,0,,,0.0732421875,0.0205078125,0.001953125,0.004188927537692073,0.004188927356153727,0.6376128282656341,0.039508186144241474,1.2430607889601752,0,,,0.609375,0.26171875,0.0107421875
3,validation_test_seen,3291,scene_0112,219,mu,weighted_cdf,gt_valid_foreground,62731,0.08567883687893196,connected_nonzero,4.1889275376920734e-05,4.1889274143613875e-05,0.08573029290680634,0.0006002082359652073,-4.171970436560269,1,,,0.0087890625,0.001953125,0.0,0.00041889275376920734,0.00041889274143613875,0.08598819524023968,0.0035976840826047003,-2.7661359238312286,1,,,0.0732421875,0.0205078125,0.001953125,0.004188927537692073,0.004188927356153727,0.09606417261196287,0.10810831395988751,-2.3687066493736717,1,,,0.609375,0.26171875,0.0107421875
3,validation_test_seen,3291,scene_0112,219,mu,weighted_width,gt_valid_foreground,62731,-0.1505426280699625,connected_nonzero,4.1889275376920734e-05,4.1889274143613875e-05,-0.15067276842049446,0.0008637284088971696,5.255982856492104,1,,,0.0087890625,0.001953125,0.0,0.00041889275376920734,0.00041889274143613875,-0.15009026487429156,0.0030048844069648223,1.7568484817157253,1,,,0.0732421875,0.0205078125,0.001953125,0.004188927537692073,0.004188927356153727,-0.15193226559195985,0.009146427959742737,1.9431333381210059,1,,,0.609375,0.26171875,0.0107421875
3,validation_test_seen,3291,scene_0112,219,mu,weighted_task,gt_valid_foreground,62731,0.5989761326192249,connected_nonzero,4.1889275376920734e-05,4.1889274143613875e-05,0.5997563229911846,0.0013008455968728854,5.149509212111737,0,0.5998396965903549,0.0014396579220059768,0.0087890625,0.001953125,0.0,0.00041889275376920734,0.00041889274143613875,0.6063017063500445,0.012082390094066933,3.8608512906005474,0,0.6063311650217513,0.012130388188544767,0.0732421875,0.0205078125,0.001953125,0.004188927537692073,0.004188927356153727,0.5817422896600615,0.028772169742060726,0.8174828087859559,0,0.5817454022744305,0.028766973183801524,0.609375,0.26171875,0.0107421875
3,validation_test_seen,3291,scene_0112,219,alpha,weighted_depth,gt_valid_foreground,62731,0.004867660595935831,connected_nonzero,0.0001,2.0639592548832297e-05,0.004861503839492798,0.0012648286218176152,0.004861503839492798,0,,,0.001953125,0.0,0.0,0.001,0.0002063959400402382,0.004820525646209717,0.009683286005081988,0.004820525646209717,0,,,0.0068359375,0.00390625,0.0,0.01,0.002063959138467908,0.0044016167521476746,0.09574287989127096,0.0044016167521476746,0,,,0.0791015625,0.021484375,0.0029296875
3,validation_test_seen,3291,scene_0112,219,alpha,weighted_view,gt_valid_foreground,62731,0.0012278269900441192,connected_nonzero,0.0001,2.0639592548832297e-05,0.0011920928955078125,0.029103525843671714,0.44405460357666016,0,,,0.001953125,0.0,0.0,0.001,0.0002063959400402382,0.0008940696716308594,0.2718276443827538,-0.8574128150939941,1,,,0.0068359375,0.00390625,0.0,0.01,0.002063959138467908,-0.00010728836059570312,1.0873806826740695,-0.23461878299713135,0,,,0.0791015625,0.021484375,0.0029296875
3,validation_test_seen,3291,scene_0112,219,alpha,weighted_cdf,gt_valid_foreground,62731,-0.008182751748585173,connected_nonzero,0.0001,2.0639592548832297e-05,-0.008158385753631592,0.0029777262835566833,-0.22113323211669922,0,,,0.001953125,0.0,0.0,0.001,0.0002063959400402382,-0.008188188076019287,0.0006639231272709994,-0.03442913293838501,0,,,0.0068359375,0.00390625,0.0,0.01,0.002063959138467908,-0.008247420191764832,0.007841051101559084,0.019541382789611816,1,,,0.0791015625,0.021484375,0.0029296875
3,validation_test_seen,3291,scene_0112,219,alpha,weighted_width,gt_valid_foreground,62731,0.008223222239267716,connected_nonzero,0.0001,2.0639592548832297e-05,0.008260831236839294,0.004552689250430519,0.10557472705841064,0,,,0.001953125,0.0,0.0,0.001,0.0002063959400402382,0.00821240246295929,0.00131575871277796,-0.019329600036144257,1,,,0.0068359375,0.00390625,0.0,0.01,0.002063959138467908,0.008141249418258667,0.009968455019689251,-0.05574086681008339,1,,,0.0791015625,0.021484375,0.0029296875
3,validation_test_seen,3291,scene_0112,219,alpha,weighted_task,gt_valid_foreground,62731,0.0012682973643571224,connected_nonzero,0.0001,2.0639592548832297e-05,0.0014901161193847656,0.14886004663799424,0.32842159271240234,0,0.0012712553143501282,0.002326794593985919,0.001953125,0.0,0.0,0.001,0.0002063959400402382,0.0008940696716308594,0.29506305322644305,-0.9111464023590088,1,0.0009085051715373993,0.28368125877332834,0.0068359375,0.00390625,0.0,0.01,0.002063959138467908,-0.00021457672119140625,1.1691848672256537,-0.2708166837692261,0,-0.0002132495865225792,1.1681384764452867,0.0791015625,0.021484375,0.0029296875
