step,arm,split,module_mode,scene,frame,index,image_index,valid_count,valid_mae,valid_bias,valid_pred_std,valid_gt_std,valid_std_ratio,valid_span_ratio,valid_below_min_fraction,valid_above_max_fraction,foreground_count,foreground_mae,foreground_bias,foreground_pred_std,foreground_gt_std,foreground_std_ratio,foreground_span_ratio,foreground_below_min_fraction,foreground_above_max_fraction,background_count,background_mae,background_bias,background_pred_std,background_gt_std,background_std_ratio,background_span_ratio,background_below_min_fraction,background_above_max_fraction,local_slope,local_contrast_ratio,local_correlation,local_difference_mae,local_gt_rms,local_pred_rms,local_pair_count,sigmoid_derivative_mean,sigmoid_extreme_fraction,native_loss
500,D1,validation_test_seen,train,scene_0109,128,2432,0,199635,0.05749747157096863,0.05426105856895447,0.06527411192655563,0.054467979818582535,1.1983942151694496,1.203355707212468,0.0,0.0,90009,0.1159692332148552,0.11556582897901535,0.06664806604385376,0.04967711120843887,1.3416252359000287,1.4115087221465152,0.0,0.0,109626,0.009488931857049465,0.003926445264369249,0.043781619518995285,0.05085480585694313,0.8609141020448483,0.9606591835084475,0.0,0.0,-0.7252244220287394,1.9806263780521935,-0.3755555788618389,0.011311107315123081,0.008185934275388718,0.016213277354836464,4096,0.24541421234607697,0.0,1.3359622955322266
500,D1,validation_test_seen,train,scene_0110,128,2688,0,200090,0.03524617478251457,0.031212838366627693,0.05273616313934326,0.05254792049527168,1.0035823043480572,1.0449938599581392,0.0,0.0,68702,0.08752480894327164,0.08705440163612366,0.05355902388691902,0.03589851036667824,1.491956722990758,1.420981712856599,0.0,0.0,131388,0.007909994572401047,0.0020136216189712286,0.046924177557229996,0.053071681410074234,0.8841660243370902,0.9434180766386847,0.0,0.0,-0.5916284608588992,2.2984075024888084,-0.25772438096801437,0.011964608915150166,0.0076749287545681,0.017640113830566406,4096,0.24638386070728302,0.0,1.167020559310913
500,D1,validation_test_seen,train,scene_0111,128,2944,0,200582,0.038662731647491455,0.03650903329253197,0.05509129911661148,0.045875683426856995,1.2008823629722623,1.168416285575486,0.0,0.0,85341,0.08100593090057373,0.08062990009784698,0.05488692596554756,0.02907377853989601,1.8878497643582821,1.8040684940855798,0.0,0.0,115241,0.007305739913135767,0.0038356035947799683,0.04725481569766998,0.05075240507721901,0.9310852485862,0.9411342395432886,0.0,0.0,-0.6151983914514723,2.434533162799196,-0.25813711134207423,0.010583977214992046,0.006728209555149078,0.016380049288272858,4096,0.24623875319957733,0.0,1.124118685722351
500,D1,validation_test_seen,train,scene_0112,128,3200,0,200135,0.03355232626199722,0.030591309070587158,0.05497739836573601,0.05462484434247017,1.0064540966204956,1.0805884617698593,0.0,0.0,68226,0.0816575363278389,0.08103466778993607,0.05313234403729439,0.04084191843867302,1.3009267455708844,1.4664150191777936,0.0,0.0,131909,0.00867134053260088,0.004500979091972113,0.05080173909664154,0.056647252291440964,0.8968085307169852,0.9567846568953202,0.0,0.0,-0.6457040242505419,2.1370624184049065,-0.3095440585771021,0.014743499457836151,0.00982955377548933,0.021006369963288307,4096,0.24637910723686218,0.0,0.9679615497589111
500,D1,validation_test_seen,train,scene_0113,128,3456,0,200704,0.034794893115758896,0.0315898172557354,0.05528028681874275,0.05266651511192322,1.049628719524444,1.0642241924871207,0.0,0.0,67285,0.09013163298368454,0.08946304023265839,0.056967295706272125,0.037633322179317474,1.5137461272972659,1.5085676833781783,0.0,0.0,133419,0.006887832656502724,0.00240357406437397,0.04900539666414261,0.0523630753159523,0.9358769775925139,0.9425533191588944,0.0,0.0,-0.4684166108399863,1.785106254629352,-0.267581921799144,0.013236726634204388,0.010529140010476112,0.01879563368856907,4096,0.24624574184417725,0.0,1.2538563013076782
500,D1,validation_test_seen,train,scene_0114,128,3712,0,199834,0.0367732048034668,0.033011388033628464,0.05746863782405853,0.057798922061920166,0.9942856332595996,0.9807537260031889,0.0,0.0,58958,0.10818438231945038,0.1078345775604248,0.05622906982898712,0.0569305457174778,0.9876783916322917,1.0880799703881303,0.0,0.0,140876,0.006886920426040888,0.0016971395816653967,0.04696311056613922,0.053133003413677216,0.8838783345352962,0.9430773548285353,0.0,0.0,-0.8372378908184691,2.1345943894647696,-0.39899387183611956,0.016273939982056618,0.010604345239698887,0.02263597585260868,4096,0.24602951109409332,0.0,1.1479851007461548
500,D1,validation_test_seen,train,scene_0115,128,3968,0,200648,0.03514698147773743,0.0312793031334877,0.06043960899114609,0.05591801553964615,1.0808611215520356,1.0532819929969428,0.0,0.0,51118,0.12097952514886856,0.11747343093156815,0.06606815755367279,0.05734998360276222,1.1520170260430669,1.1232412943641183,0.0,0.0,149530,0.005804459564387798,0.0018131675897166133,0.047284044325351715,0.04989656060934067,0.9476413553943458,0.9451324947993927,0.0,0.0,-0.3982006594451281,1.686408656213494,-0.24355049079709476,0.012510329484939575,0.011162856593728065,0.018825137987732887,4096,0.2455301135778427,0.0,1.0731992721557617
500,D1,validation_test_seen,train,scene_0116,128,4224,0,200682,0.04802493751049042,0.0449487566947937,0.05543043464422226,0.06261704117059708,0.8852292220771777,0.9154475524920562,0.0,0.0,68868,0.12446404248476028,0.1238824874162674,0.05613034963607788,0.046667635440826416,1.2027682376847653,1.2647630194815336,0.0,0.0,131814,0.008088288828730583,0.0037087630480527878,0.04943569749593735,0.051975592970848083,0.951132919708385,0.9573154229432773,0.0,0.0,-0.35543097517525907,2.0582530339545735,-0.1813881783679136,0.013803711161017418,0.010103420354425907,0.020795395597815514,4096,0.2463298738002777,0.0,1.2712770700454712
500,D1,validation_test_seen,train,scene_0117,128,4480,0,200501,0.023277096450328827,0.020444270223379135,0.05111933872103691,0.0538739413022995,0.9488694809647236,0.951421646659881,0.0,0.0,53935,0.07010234892368317,0.06918451189994812,0.05084925889968872,0.03975345194339752,1.279115558872468,1.3063789027180945,0.0,0.0,146566,0.006045812740921974,0.002508290112018585,0.050068292766809464,0.05313188582658768,0.9423398395875277,0.9502237756513495,0.0,0.0,-1.2855708685436023,3.0047843210555767,-0.45532584392589415,0.011323618702590466,0.0057647996582090855,0.017321979627013206,4096,0.24642980098724365,0.0,0.991470992565155
500,D1,validation_test_seen,train,scene_0118,128,4736,0,200491,0.03036210685968399,0.02758517861366272,0.04978593438863754,0.057867057621479034,0.8603501963811281,0.7764540402993992,0.0,0.0,65199,0.07989799231290817,0.0795312449336052,0.048866789788007736,0.04918580502271652,0.9935140792234376,1.0629645513617518,0.0,0.0,135292,0.0064901066944003105,0.0025516918394714594,0.04886682331562042,0.05246668681502342,0.9313876343651224,0.9481301645268002,0.0,0.0,-0.5298714981862377,3.174107685100033,-0.19925132493150635,0.011168011464178562,0.005581997334957123,0.017717860639095306,4096,0.24687610566616058,0.0,1.010334849357605
